datetime,portfolio_value,cash,positions,return
2023-09-21 09:30:00-04:00,100107.6615600586,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0016585588036976961
2023-09-22 09:30:00-04:00,100019.18231201172,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.0008838409235419897
2023-09-23 09:30:00-04:00,100019.18231201172,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-09-23 09:29:00-04:00,100019.18231201172,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-09-25 08:30:00-04:00,100046.06121826172,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0002687375124319491
2023-09-25 09:30:00-04:00,100046.06121826172,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-09-25 09:30:00-04:00,100046.06121826172,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-09-26 09:30:00-04:00,100223.02142333984,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.001768787325790555
2023-09-27 09:30:00-04:00,100397.74114990234,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.001743309312383312
2023-09-28 09:30:00-04:00,100550.06121826172,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0015171662889501558
2023-09-29 09:30:00-04:00,100548.9418334961,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-1.1132611477893128e-05
2023-09-30 09:30:00-04:00,100548.9418334961,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-09-30 09:29:00-04:00,100548.9418334961,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-02 08:30:00-04:00,100962.2221069336,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.004110239908062585
2023-10-02 09:30:00-04:00,100962.2221069336,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-02 09:30:00-04:00,100962.2221069336,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-03 09:30:00-04:00,101084.30169677734,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0012091610831865829
2023-10-04 09:30:00-04:00,101076.46087646484,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-7.7567141295809e-05
2023-10-05 09:30:00-04:00,101129.1010131836,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0005207952104999691
2023-10-06 09:30:00-04:00,101080.9418334961,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.00047621485017668164
2023-10-07 09:30:00-04:00,101080.9418334961,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-07 09:29:00-04:00,101080.9418334961,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-09 08:30:00-04:00,100855.82244873047,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.002227119976151881
2023-10-09 09:30:00-04:00,100855.82244873047,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-09 09:30:00-04:00,100855.82244873047,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-10 09:30:00-04:00,100755.02142333984,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.0009994566792795867
2023-10-11 09:30:00-04:00,100584.78094482422,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.001689647583918763
2023-10-12 09:30:00-04:00,100533.26190185547,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.0005121952097009164
2023-10-13 09:30:00-04:00,100216.30169677734,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.003152789425927005
2023-10-14 09:30:00-04:00,100216.30169677734,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-14 09:29:00-04:00,100216.30169677734,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-16 08:30:00-04:00,100109.90203857422,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.0010617001066858256
2023-10-16 09:30:00-04:00,100109.90203857422,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-16 09:30:00-04:00,100109.90203857422,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",0.0
2023-10-17 09:30:00-04:00,100050.54217529297,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.0005929469720026281
2023-10-18 09:30:00-04:00,99768.30169677734,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.002820979001004531
2023-10-19 09:30:00-04:00,99751.5023803711,120027.98162841797,"[{'asset': USD, 'quantity': 120027.98162841797}, {'asset': GLD, 'quantity': -112.0}]",-0.00016838330532387147
2023-10-20 09:30:00-04:00,100542.59217834473,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.007930605345241482
2023-10-21 09:30:00-04:00,100542.59217834473,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-10-21 09:29:00-04:00,100542.59217834473,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-10-23 08:30:00-04:00,100569.07278442383,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0002633769978013234
2023-10-23 09:30:00-04:00,100569.07278442383,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-10-23 09:30:00-04:00,100569.07278442383,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-10-24 09:30:00-04:00,100092.43702697754,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.004739387012824392
2023-10-25 09:30:00-04:00,100539.28399658203,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.004464342990110781
2023-10-26 09:30:00-04:00,100532.66258239746,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",-6.585897493360804e-05
2023-10-27 09:30:00-04:00,100651.82278442383,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.001185288432291376
2023-10-28 09:30:00-04:00,100651.82278442383,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-10-28 09:29:00-04:00,100651.82278442383,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-10-30 08:30:00-04:00,101241.0023803711,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.005853640596347409
2023-10-30 09:30:00-04:00,101241.0023803711,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-10-30 09:30:00-04:00,101241.0023803711,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-10-31 09:30:00-04:00,101088.74520874023,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.0015039081799962384
2023-11-01 09:30:00-04:00,100701.47581481934,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.00383098428139772
2023-11-02 09:30:00-04:00,100774.29621887207,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0007231314483080453
2023-11-03 09:30:00-04:00,100890.14318847656,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.001149568629612574
2023-11-04 09:30:00-04:00,100890.14318847656,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-11-04 09:29:00-04:00,100890.14318847656,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-11-06 08:30:00-05:00,100777.60440063477,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.0011154586987903725
2023-11-06 09:30:00-05:00,100777.60440063477,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-11-06 09:30:00-05:00,100777.60440063477,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-11-07 09:30:00-05:00,100152.01460266113,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.006207627197473808
2023-11-08 09:30:00-05:00,100072.57278442383,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.0007932123837196547
2023-11-09 09:30:00-05:00,99731.64318847656,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.00340682353277455
2023-11-10 09:30:00-05:00,99576.07278442383,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.001559890111894946
2023-11-11 09:30:00-05:00,99576.07278442383,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-11-11 09:29:00-05:00,99576.07278442383,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-11-13 08:30:00-05:00,99208.66258239746,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",-0.003689743848623084
2023-11-13 09:30:00-05:00,99208.66258239746,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-11-13 09:30:00-05:00,99208.66258239746,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.0
2023-11-14 09:30:00-05:00,99969.9635925293,39827.26460266113,"[{'asset': USD, 'quantity': 39827.26460266113}, {'asset': GLD, 'quantity': 331.0}]",0.007673735239597024
2023-11-15 09:30:00-05:00,99933.99339294434,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",-0.0003598100698682938
2023-11-16 09:30:00-05:00,99844.61259460449,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",-0.0008943983453998383
2023-11-17 09:30:00-05:00,99723.62252807617,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",-0.0012117836244162072
2023-11-18 09:30:00-05:00,99723.62252807617,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-18 09:29:00-05:00,99723.62252807617,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-20 08:30:00-05:00,99902.38246154785,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0017925535488980682
2023-11-20 09:30:00-05:00,99902.38246154785,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-20 09:30:00-05:00,99902.38246154785,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-21 09:30:00-05:00,99548.13246154785,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",-0.003545961480311499
2023-11-22 09:30:00-05:00,99559.03312683105,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.00010950145435839609
2023-11-23 09:30:00-05:00,99559.03312683105,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-23 09:29:00-05:00,99559.03312683105,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-24 08:30:00-05:00,99559.03312683105,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-24 09:30:00-05:00,99559.03312683105,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-24 09:30:00-05:00,99559.03312683105,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-25 09:30:00-05:00,99559.03312683105,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-25 09:29:00-05:00,99559.03312683105,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-27 08:30:00-05:00,99440.22352600098,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",-0.0011933583231842348
2023-11-27 09:30:00-05:00,99440.22352600098,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-27 09:30:00-05:00,99440.22352600098,119775.2632598877,"[{'asset': USD, 'quantity': 119775.2632598877}, {'asset': GLD, 'quantity': -109.0}]",0.0
2023-11-28 09:30:00-05:00,99870.36235046387,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.004325601946685298
2023-11-29 09:30:00-05:00,100274.82548522949,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.004049881518866316
2023-11-30 09:30:00-05:00,100188.15411376953,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",-0.0008643382926927234
2023-12-01 09:30:00-05:00,100162.47352600098,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",-0.00025632359429828
2023-12-02 09:30:00-05:00,100162.47352600098,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-02 09:29:00-05:00,100162.47352600098,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-04 08:30:00-05:00,100416.0662689209,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0025318139018810637
2023-12-04 09:30:00-05:00,100416.0662689209,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-04 09:30:00-05:00,100416.0662689209,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-05 09:30:00-05:00,99758.01528930664,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",-0.00655324395851109
2023-12-06 09:30:00-05:00,100005.1866607666,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.002477709392504801
2023-12-07 09:30:00-05:00,100046.91333007812,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.00041724505202989093
2023-12-08 09:30:00-05:00,99237.99195861816,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",-0.0080854205745573
2023-12-09 09:30:00-05:00,99237.99195861816,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-09 09:29:00-05:00,99237.99195861816,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-11 08:30:00-05:00,98778.96430969238,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",-0.004625523349134242
2023-12-11 09:30:00-05:00,98778.96430969238,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-11 09:30:00-05:00,98778.96430969238,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-12 09:30:00-05:00,98567.10313415527,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",-0.00214480053539412
2023-12-13 09:30:00-05:00,98560.6866607666,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",-6.509751412642206e-05
2023-12-14 09:30:00-05:00,100178.52450561523,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.016414636501235202
2023-12-15 09:30:00-05:00,100069.38568115234,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",-0.001089443321325545
2023-12-16 09:30:00-05:00,100069.38568115234,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-16 09:29:00-05:00,100069.38568115234,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-18 08:30:00-05:00,99741.96430969238,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",-0.003271943454346893
2023-12-18 09:30:00-05:00,99741.96430969238,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-18 09:30:00-05:00,99741.96430969238,39554.46430969238,"[{'asset': USD, 'quantity': 39554.46430969238}, {'asset': GLD, 'quantity': 321.0}]",0.0
2023-12-19 09:30:00-05:00,99665.31475830078,119429.46430969238,"[{'asset': USD, 'quantity': 119429.46430969238}, {'asset': GLD, 'quantity': -105.0}]",-0.0007684784626219576
2023-12-20 09:30:00-05:00,99617.01405334473,119429.46430969238,"[{'asset': USD, 'quantity': 119429.46430969238}, {'asset': GLD, 'quantity': -105.0}]",-0.00048462903140567004
2023-12-21 09:30:00-05:00,99562.41360473633,119429.46430969238,"[{'asset': USD, 'quantity': 119429.46430969238}, {'asset': GLD, 'quantity': -105.0}]",-0.000548103646021314
2023-12-22 09:30:00-05:00,99311.46366882324,119429.46430969238,"[{'asset': USD, 'quantity': 119429.46430969238}, {'asset': GLD, 'quantity': -105.0}]",-0.0025205288504691614
2023-12-23 09:30:00-05:00,99311.46366882324,119429.46430969238,"[{'asset': USD, 'quantity': 119429.46430969238}, {'asset': GLD, 'quantity': -105.0}]",0.0
2023-12-23 09:29:00-05:00,99311.46366882324,119429.46430969238,"[{'asset': USD, 'quantity': 119429.46430969238}, {'asset': GLD, 'quantity': -105.0}]",0.0
2023-12-26 08:30:00-05:00,99377.61418151855,119429.46430969238,"[{'asset': USD, 'quantity': 119429.46430969238}, {'asset': GLD, 'quantity': -105.0}]",0.0006660914082980973
2023-12-26 09:30:00-05:00,99377.61418151855,119429.46430969238,"[{'asset': USD, 'quantity': 119429.46430969238}, {'asset': GLD, 'quantity': -105.0}]",0.0
2023-12-26 09:30:00-05:00,99377.61418151855,119429.46430969238,"[{'asset': USD, 'quantity': 119429.46430969238}, {'asset': GLD, 'quantity': -105.0}]",0.0
2023-12-27 09:30:00-05:00,99627.21513366699,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0025116416227555227
2023-12-28 09:30:00-05:00,99805.05265808105,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0017850295642156677
2023-12-29 09:30:00-05:00,99383.85551452637,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",-0.004220198600542346
2023-12-30 09:30:00-05:00,99383.85551452637,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2023-12-30 09:29:00-05:00,99383.85551452637,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-02 08:30:00-05:00,99524.25456237793,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0014126947191239747
2024-01-02 09:30:00-05:00,99524.25456237793,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-02 09:30:00-05:00,99524.25456237793,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-03 09:30:00-05:00,98691.21513366699,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",-0.008370215204061893
2024-01-04 09:30:00-05:00,98787.93437194824,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0009800187195005972
2024-01-05 09:30:00-05:00,98975.13151550293,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0018949393440079731
2024-01-06 09:30:00-05:00,98975.13151550293,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-06 09:29:00-05:00,98975.13151550293,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-08 08:30:00-05:00,98204.49589538574,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",-0.007786154040083093
2024-01-08 09:30:00-05:00,98204.49589538574,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-08 09:30:00-05:00,98204.49589538574,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-09 09:30:00-05:00,98663.13151550293,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.004670210013661302
2024-01-10 09:30:00-05:00,98494.65361022949,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",-0.0017076075195014973
2024-01-11 09:30:00-05:00,98457.21513366699,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",-0.0003801066879289827
2024-01-12 09:30:00-05:00,99284.01322937012,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.008397536885241585
2024-01-13 09:30:00-05:00,99284.01322937012,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-13 09:29:00-05:00,99284.01322937012,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-16 08:30:00-05:00,98809.7718963623,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",-0.004776613249025341
2024-01-16 09:30:00-05:00,98809.7718963623,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-16 09:30:00-05:00,98809.7718963623,39794.97380065918,"[{'asset': USD, 'quantity': 39794.97380065918}, {'asset': GLD, 'quantity': 312.0}]",0.0
2024-01-17 09:30:00-05:00,99002.97151184082,118670.52125549316,"[{'asset': USD, 'quantity': 118670.52125549316}, {'asset': GLD, 'quantity': -105.0}]",0.0019552683076846655
2024-01-18 09:30:00-05:00,99102.72119140625,118670.52125549316,"[{'asset': USD, 'quantity': 118670.52125549316}, {'asset': GLD, 'quantity': -105.0}]",0.0010075422792081845
2024-01-19 09:30:00-05:00,98903.22183227539,118670.52125549316,"[{'asset': USD, 'quantity': 118670.52125549316}, {'asset': GLD, 'quantity': -105.0}]",-0.0020130563190645656
2024-01-20 09:30:00-05:00,98903.22183227539,118670.52125549316,"[{'asset': USD, 'quantity': 118670.52125549316}, {'asset': GLD, 'quantity': -105.0}]",0.0
2024-01-20 09:29:00-05:00,98903.22183227539,118670.52125549316,"[{'asset': USD, 'quantity': 118670.52125549316}, {'asset': GLD, 'quantity': -105.0}]",0.0
2024-01-22 08:30:00-05:00,99011.37170410156,118670.52125549316,"[{'asset': USD, 'quantity': 118670.52125549316}, {'asset': GLD, 'quantity': -105.0}]",0.0010934918986722497
