time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2024-01-16 09:30:00-05:00,Trend,aa8885f8a75a454183d30285d98f6e42,GLD,sell,market,fill,1,day,0.0,1,stock,189.14999389648438,312.0,0.0
2024-01-16 09:30:00-05:00,Trend,066f522dbc854780a89d888bc19275fe,GLD,sell,market,fill,1,gtc,0.0,1,stock,189.14999389648438,105.0,0.0
2024-02-05 09:30:00-05:00,Trend,2238eeea8f91424fbb656dd5c2d6b8e8,GLD,buy,market,new,1,day,0.0,1,stock,,,
2024-02-05 09:30:00-05:00,Trend,8f95ca951ff94d6fb2e4b41f3cc63085,GLD,buy,market,new,1,gtc,0.0,1,stock,,,
2024-02-05 09:30:00-05:00,Trend,2238eeea8f91424fbb656dd5c2d6b8e8,GLD,buy,market,fill,1,day,0.0,1,stock,186.8800048828125,105.0,0.0
2024-02-05 09:30:00-05:00,Trend,8f95ca951ff94d6fb2e4b41f3cc63085,GLD,buy,market,fill,1,gtc,0.0,1,stock,186.8800048828125,317.0,0.0
2024-02-15 09:30:00-05:00,Trend,fbc21b6f50e9447b9737523ed149fa2f,GLD,sell,market,new,1,day,0.0,1,stock,,,
2024-02-15 09:30:00-05:00,Trend,47ceb74c19c44c8e95fb2835ff53b000,GLD,sell,market,new,1,gtc,0.0,1,stock,,,
2024-02-15 09:30:00-05:00,Trend,fbc21b6f50e9447b9737523ed149fa2f,GLD,sell,market,fill,1,day,0.0,1,stock,185.60000610351562,317.0,0.0
2024-02-15 09:30:00-05:00,Trend,47ceb74c19c44c8e95fb2835ff53b000,GLD,sell,market,fill,1,gtc,0.0,1,stock,185.60000610351562,107.0,0.0
2024-03-01 09:30:00-05:00,Trend,ecaa8023fef246619513b497d9bc4846,GLD,buy,market,new,1,day,0.0,1,stock,,,
2024-03-01 09:30:00-05:00,Trend,67cb47887fcc4bd8a53ebc03ac7ae201,GLD,buy,market,new,1,gtc,0.0,1,stock,,,
2024-03-01 09:30:00-05:00,Trend,ecaa8023fef246619513b497d9bc4846,GLD,buy,market,fill,1,day,0.0,1,stock,190.27000427246094,107.0,0.0
2024-03-01 09:30:00-05:00,Trend,67cb47887fcc4bd8a53ebc03ac7ae201,GLD,buy,market,fill,1,gtc,0.0,1,stock,190.27000427246094,311.0,0.0
2024-05-01 09:30:00-04:00,Trend,bb16460c89d646968197dc1d2e92b483,GLD,sell,market,new,1,day,0.0,1,stock,,,
2024-05-01 09:30:00-04:00,Trend,147ee3299a86479ab781a5d3a521870e,GLD,sell,market,new,1,gtc,0.0,1,stock,,,
2024-05-01 09:30:00-04:00,Trend,bb16460c89d646968197dc1d2e92b483,GLD,sell,market,fill,1,day,0.0,1,stock,212.9600067138672,311.0,0.0
2024-05-01 09:30:00-04:00,Trend,147ee3299a86479ab781a5d3a521870e,GLD,sell,market,fill,1,gtc,0.0,1,stock,212.9600067138672,91.0,0.0
2024-05-16 09:30:00-04:00,Trend,cf830890b8d24a7aaf2f0a94083347c0,GLD,buy,market,new,1,day,0.0,1,stock,,,
2024-05-16 09:30:00-04:00,Trend,c076f3c94ad247b3a4ee52b3fbd58123,GLD,buy,market,new,1,gtc,0.0,1,stock,,,
2024-05-16 09:30:00-04:00,Trend,cf830890b8d24a7aaf2f0a94083347c0,GLD,buy,market,fill,1,day,0.0,1,stock,220.13999938964844,91.0,0.0
2024-05-16 09:30:00-04:00,Trend,c076f3c94ad247b3a4ee52b3fbd58123,GLD,buy,market,fill,1,gtc,0.0,1,stock,220.13999938964844,282.0,0.0
2024-06-04 09:30:00-04:00,Trend,a588c5cd4355426a966bfc99be3c1580,GLD,sell,market,new,1,day,0.0,1,stock,,,
